Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789144877,1,,Aggregated,0.900000,0.000000,31,34,39,45,100,480,490,3600,3600,3600,3600,55,0,31,121.42750184793364,27.07879990339279,3573.1909000873566,280.1636363636364
1789144878,1,,Aggregated,0.800000,0.000000,31,34,39,42,100,480,490,3600,3600,3600,3600,56,0,31,119.79850359972832,27.07879990339279,3573.1909000873566,281.1607142857143
1789144879,1,,Aggregated,1.100000,0.000000,31,34,37,42,100,480,490,3600,3600,3600,3600,57,0,31,118.23268423833998,27.07879990339279,3573.1909000873566,281.859649122807
1789144880,1,,Aggregated,1.100000,0.000000,31,34,37,42,100,480,490,3600,3600,3600,3600,58,0,31,116.68265174958727,27.07879990339279,3573.1909000873566,282.5344827586207
1789144881,1,,Aggregated,1.100000,0.000000,31,33,37,42,100,480,490,3600,3600,3600,3600,59,0,31,115.25458646366783,27.07879990339279,3573.1909000873566,283.1864406779661
1789144882,1,,Aggregated,1.100000,0.000000,31,33,37,42,100,480,490,3600,3600,3600,3600,60,0,31,113.82871502215663,27.07879990339279,3573.1909000873566,283.81666666666666
1789144883,1,,Aggregated,1.100000,0.000000,31,33,36,41,100,120,490,3600,3600,3600,3600,61,0,31,112.42447871330087,27.07879990339279,3573.1909000873566,284.42622950819674
1789144884,1,,Aggregated,1.100000,0.000000,31,32,36,41,100,120,490,3600,3600,3600,3600,62,0,31,111.07251776604643,27.07879990339279,3573.1909000873566,285.01612903225805
1789144885,1,,Aggregated,1.100000,0.000000,31,33,37,42,100,120,490,3600,3600,3600,3600,63,0,31,110.04072065550893,27.07879990339279,3573.1909000873566,285.58730158730157
1789144886,1,,Aggregated,1.100000,0.000000,31,34,37,42,100,120,490,3600,3600,3600,3600,64,0,31,108.87269533469225,27.07879990339279,3573.1909000873566,286.140625
1789144887,1,,Aggregated,1.200000,0.000000,31,33,36,42,100,120,490,3600,3600,3600,3600,65,0,31,107.63477233149685,27.07879990339279,3573.1909000873566,286.67692307692306
1789144890,1,,Aggregated,1.000000,0.000000,31,35,40,46,120,490,13000,13000,13000,13000,13000,69,0,31,486.88038408645576,27.07879990339279,13032.689900159836,274.69565217391306
1789144891,1,,Aggregated,1.200000,0.000000,31,36,42,84,120,550,13000,13000,13000,13000,13000,73,0,31,470.60904523191897,27.07879990339279,13032.689900159836,264.24657534246575
1789144892,1,,Aggregated,1.100000,0.000000,32,35,42,84,120,550,13000,13000,13000,13000,13000,74,0,31,464.6957121881329,27.07879990339279,13032.689900159836,265.2162162162162
1789144893,1,,Aggregated,1.000000,0.000000,32,36,45,84,120,550,13000,13000,13000,13000,13000,75,0,32,459.12794002493223,27.07879990339279,13032.689900159836,266.16
1789144894,1,,Aggregated,1.300000,0.000000,32,36,45,83,120,550,13000,13000,13000,13000,13000,76,0,31,453.4818013398418,27.07879990339279,13032.689900159836,266.88157894736844
1789144895,1,,Aggregated,1.300000,0.000000,31,35,42,83,120,550,13000,13000,13000,13000,13000,77,0,31,447.9623818422922,27.07879990339279,13032.689900159836,267.5844155844156
1789144896,1,,Aggregated,1.300000,0.000000,31,35,42,83,120,550,13000,13000,13000,13000,13000,78,0,31,442.5844936139691,27.07879990339279,13032.689900159836,268.2692307692308
1789144897,1,,Aggregated,1.300000,0.000000,31,35,42,83,120,550,13000,13000,13000,13000,13000,79,0,31,437.35175445546173,27.07879990339279,13032.689900159836,268.9367088607595
1789144898,1,,Aggregated,1.300000,0.000000,31,35,42,83,120,550,13000,13000,13000,13000,13000,80,0,31,432.3013987756567,27.07879990339279,13032.689900159836,269.5875
1789144899,1,,Aggregated,1.300000,0.000000,31,35,41,47,100,490,13000,13000,13000,13000,13000,81,0,31,427.3121926178121,27.07879990339279,13032.689900159836,270.22222222222223
1789144900,1,,Aggregated,1.400000,0.000000,31,35,41,47,100,490,13000,13000,13000,13000,13000,82,0,31,422.52807075691567,27.07879990339279,13032.689900159836,270.8414634146341
1789144901,1,,Aggregated,1.100000,0.000000,31,35,41,47,100,490,13000,13000,13000,13000,13000,83,0,31,417.7955217135464,27.07879990339279,13032.689900159836,271.4457831325301
1789144902,1,,Aggregated,1.200000,0.000000,31,35,41,47,100,490,13000,13000,13000,13000,13000,84,0,31,413.20051669309447,27.07879990339279,13032.689900159836,272.0357142857143
1789144903,1,,Aggregated,1.300000,0.000000,31,35,40,47,100,490,13000,13000,13000,13000,13000,85,0,31,408.691577672301,27.07879990339279,13032.689900159836,272.61176470588236
1789144907,1,,Aggregated,1.000000,0.000000,31,35,42,84,490,3600,14000,14000,14000,14000,14000,89,0,31,713.8986899193502,27.07879990339279,14109.889000296593,263.9550561797753
1789144908,1,,Aggregated,1.200000,0.000000,32,36,47,84,490,3600,14000,14000,14000,14000,14000,93,0,32,690.6207623978255,27.07879990339279,14109.889000296593,256.21505376344084
1789144909,1,,Aggregated,1.100000,0.000000,32,36,47,84,490,3600,14000,14000,14000,14000,14000,94,0,32,683.5766734343933,27.07879990339279,14109.889000296593,257.06382978723406
1789144910,1,,Aggregated,1.000000,0.000000,32,36,47,84,490,3600,14000,14000,14000,14000,14000,95,0,32,676.7073463468763,27.07879990339279,14109.889000296593,257.89473684210526
1789144911,1,,Aggregated,1.300000,0.000000,32,36,47,83,490,3600,14000,14000,14000,14000,14000,96,0,31,669.9583229460017,27.07879990339279,14109.889000296593,258.5520833333333
1789144912,1,,Aggregated,1.300000,0.000000,31,36,46,83,490,3600,14000,14000,14000,14000,14000,97,0,31,663.3452546688316,27.07879990339279,14109.889000296593,259.1958762886598
1789144913,1,,Aggregated,1.300000,0.000000,32,36,46,83,490,3600,14000,14000,14000,14000,14000,98,0,31,657.0100979895274,27.07879990339279,14109.889000296593,259.8265306122449
1789144914,1,,Aggregated,1.300000,0.000000,31,36,46,83,490,3600,14000,14000,14000,14000,14000,99,0,31,650.6574030586077,27.07879990339279,14109.889000296593,260.44444444444446
1789144915,1,,Aggregated,1.300000,0.000000,32,36,46,83,490,3600,14000,14000,14000,14000,14000,100,0,31,644.4681300261617,27.07879990339279,14109.889000296593,261.05
1789144916,1,,Aggregated,1.300000,0.000000,31,35,45,78,480,550,13000,14000,14000,14000,14000,101,0,31,638.3605901245581,27.07879990339279,14109.889000296593,261.64356435643566
1789144917,1,,Aggregated,1.000000,0.000000,32,35,45,78,480,550,13000,14000,14000,14000,14000,102,0,31,632.4366333603713,27.07879990339279,14109.889000296593,262.22549019607845
1789144918,1,,Aggregated,1.100000,0.000000,31,35,45,78,480,550,13000,14000,14000,14000,14000,103,0,31,626.5995097361614,27.07879990339279,14109.889000296593,262.79611650485435
1789144919,1,,Aggregated,1.200000,0.000000,31,35,45,78,480,550,13000,14000,14000,14000,14000,104,0,31,620.8635144501279,27.07879990339279,14109.889000296593,263.3557692307692
1789144920,1,,Aggregated,1.300000,0.000000,31,35,42,78,480,550,13000,14000,14000,14000,14000,105,0,31,615.2341257396375,27.07879990339279,14109.889000296593,263.9047619047619
